date,CCAA_ISO,TEMP_PROM,TEMP_MIN,TEMP_MAX
2020-05-22,CM,22.7,7,36.4
2020-05-22,CN,20.2,7.8,32.7
2020-05-22,CT,21.5,7.6,34.2
2020-05-22,EX,22.9,9.2,34.6
2020-05-22,GA,17.4,6.7,30
2020-05-22,IB,21.8,9.2,32
2020-05-22,MC,24.1,13.2,34.6
2020-05-22,MD,21.7,7.2,33.7
2020-05-22,ML,24.1,19.5,28.8
2020-05-22,NC,20.9,8.1,34
2020-05-22,PV,19.2,10.1,31.1
2020-05-22,RI,21.2,10.5,32.9
2020-05-22,VC,22.9,8.7,33.9
2020-05-23,AN,25.3,11.9,38
2020-05-23,AR,20.1,8,31.8
2020-05-23,AS,13.8,5.8,19.7
2020-05-23,CB,13.6,5,19.1
2020-05-23,CE,21.7,19.2,24.2
2020-05-23,CL,17.3,5.7,34.4
2020-05-23,CM,23.4,9.3,35.8
2020-05-23,CN,23.1,11.4,36.6
2020-05-23,CT,20.7,8.1,31.3
2020-05-23,EX,24,11.7,35.2
2020-05-23,GA,16.7,8,28
2020-05-23,IB,21.4,8.3,31.9
2020-05-23,MC,23.4,11.5,33.7
2020-05-23,MD,22.6,10.3,35
2020-05-23,ML,22.5,19.6,25.4
2020-05-23,NC,16,8.6,24.9
2020-05-23,PV,13.7,6.4,19.4
2020-05-23,RI,14.9,5.5,23.2
2020-05-23,VC,22.5,10.1,33.5
2020-05-24,AN,24.3,11.9,37.5
2020-05-24,AR,17.8,6.5,27.8
2020-05-24,AS,15.3,4.8,23.5
2020-05-24,CB,13.7,3.4,22.5
2020-05-24,CE,21.4,19,23.9
2020-05-24,CL,17.1,4,34.1
2020-05-24,CM,22.3,9.2,36.1
2020-05-24,CN,24.1,11.1,34.8
2020-05-24,CT,19.7,9,28.1
2020-05-24,EX,24.7,13.1,37.3
2020-05-24,GA,18.4,4.4,33.3
2020-05-24,IB,20.2,9.9,27.5
2020-05-24,MC,21.7,11.7,29.6
2020-05-24,MD,22,9.6,33.4
2020-05-24,ML,21.7,19.2,24.1
2020-05-24,NC,16.1,5.5,28.7
2020-05-24,PV,14.2,5.9,25
2020-05-24,RI,15.6,4.7,26.2
2020-05-24,VC,20.3,10.6,27.4
2020-05-25,AN,23.1,10.4,36.8
2020-05-25,AR,18.6,7,26.7
2020-05-25,AS,16.3,7,23.5
2020-05-25,CB,15.4,5.4,25.2
2020-05-25,CE,20.9,18.6,23.1
2020-05-25,CL,18.2,5.5,31.8
2020-05-25,CM,20.6,10.3,36.7
2020-05-25,CN,23.5,10.6,34.3
2020-05-25,CT,19.6,9.6,28.6
2020-05-25,EX,25.1,13.5,35.5
2020-05-25,GA,18.6,7.2,32
2020-05-25,IB,19.8,10.8,28.8
2020-05-25,MC,20.5,9,28.8
2020-05-25,MD,21.3,10.3,32.1
2020-05-25,ML,21.7,19.9,23.5
2020-05-25,NC,17.9,9.7,27.5
2020-05-25,PV,16.3,6.2,24.2
2020-05-25,RI,16.8,8,25.7
2020-05-25,VC,18.8,9.9,27.9
2020-05-26,AN,22.8,10.2,35.8
2020-05-26,AR,19.4,6.1,30.3
2020-05-26,AS,15.7,4.1,24.4
2020-05-26,CB,15.2,4.5,26.2
2020-05-26,CE,20.9,18.7,23.1
2020-05-26,CL,17.7,3,29.8
2020-05-26,CM,20.2,10.1,31
2020-05-26,CN,23.4,10.1,36.8
2020-05-26,CT,19.9,5.9,31.7
2020-05-26,EX,23.8,12.7,34.2
2020-05-26,GA,19.9,7.2,33.4
2020-05-26,IB,20.8,10.5,29.6
2020-05-26,MC,21.2,10.8,30
2020-05-26,MD,19.4,7.8,28.6
2020-05-26,ML,20.9,19.6,22.2
2020-05-26,NC,18.3,8,29.4
2020-05-26,PV,16.9,6.1,25.5
2020-05-26,RI,18.2,7.3,28.9
2020-05-26,VC,19.9,9.4,29.1
2020-05-27,AN,22.7,10.4,34.7
2020-05-27,AR,19.5,5.8,30.2
2020-05-27,AS,17.7,7.8,28.4
2020-05-27,CB,17,4.5,28.6
2020-05-27,CE,20.6,18.7,22.5
2020-05-27,CL,19.4,4.1,32.1
2020-05-27,CM,20.2,7.4,33.5
2020-05-27,CN,22.4,8.5,32.5
2020-05-27,CT,19.9,6.1,31.3
2020-05-27,EX,24.1,11.6,34.4
2020-05-27,GA,22.2,9.4,34.6
2020-05-27,IB,19.9,10.4,28.5
2020-05-27,MC,21.3,9.1,29.5
2020-05-27,MD,20.8,9.1,31.8
2020-05-27,ML,20.4,19.3,21.6
2020-05-27,NC,19.6,8.6,31.7
2020-05-27,PV,18.4,6.5,31.4
2020-05-27,RI,19.3,9.3,31.5
2020-05-27,VC,19.8,7.7,29.3
2020-05-28,AN,22.7,9.1,35.2
2020-05-28,AR,19,5.4,31.8
2020-05-28,AS,21,11.9,32.6
2020-05-28,CB,20.9,9,34.5
2020-05-28,CE,20.1,18.3,22
2020-05-28,CL,20.2,3.5,33.4
2020-05-28,CM,19.6,5.5,31.7
2020-05-28,CN,21.7,8.9,31.5
2020-05-28,CT,19.2,7.3,29.4
2020-05-28,EX,23.5,11.5,33.8
2020-05-28,GA,23.6,11.2,37.1
2020-05-28,IB,20.4,7.6,29
2020-05-28,MC,20.6,9.8,28.7
2020-05-28,MD,20.1,7.3,31.2
2020-05-28,ML,20.3,19.4,21.1
2020-05-28,NC,20.8,9.7,31.7
2020-05-28,PV,22.1,8.1,32.8
2020-05-28,RI,20.1,10.1,31.4
2020-05-28,VC,19.6,6.5,27.9
2020-05-29,AN,22.8,8,36
2020-05-29,AR,19.8,4.5,32.8
2020-05-29,AS,19.9,9.7,30.2
2020-05-29,CB,19.2,6.8,30.3
2020-05-29,CE,20.2,17.7,22.7
2020-05-29,CL,20.1,3.2,33.5
2020-05-29,CM,20.3,5,33.8
2020-05-29,CN,20.5,8.7,29.8
2020-05-29,CT,19.5,6.8,31.7
2020-05-29,EX,24.3,11.6,35.6
2020-05-29,GA,22.7,11.2,35.4
2020-05-29,IB,19.2,8.2,29.4
2020-05-29,MC,20.4,7.2,29.5
2020-05-29,MD,20.9,4.9,33.1
2020-05-29,ML,20.1,18.8,21.4
2020-05-29,NC,20.1,8,32
2020-05-29,PV,20.4,7.1,30.1
2020-05-29,RI,19.4,8.7,31.8
2020-05-29,VC,20,5,30.9
2020-05-30,AN,22.6,10,36.3
2020-05-30,AR,19.5,5.3,32.4
2020-05-30,AS,19,8.8,30.5
2020-05-30,CB,18.5,4.1,31.2
2020-05-30,CE,19.9,17.5,22.2
2020-05-30,CL,20.1,5.6,34
2020-05-30,CM,21.6,5.9,36.1
2020-05-30,CN,19.8,7.8,27.6
2020-05-30,CT,18.6,6.1,28.5
2020-05-30,EX,24.9,12.5,35.4
2020-05-30,GA,20.5,7.5,34.6
2020-05-30,IB,19.3,7.6,27.7
2020-05-30,MC,20,7.3,29.5
2020-05-30,MD,22.2,6.7,34.2
2020-05-30,ML,20.6,18.3,22.9
2020-05-30,NC,19.9,7.9,31.3
2020-05-30,PV,20.1,6.3,31.9
2020-05-30,RI,19.2,8.6,32
2020-05-30,VC,19.6,7.2,30.5
2020-05-31,AN,21.3,9.3,32.5
2020-05-31,AR,19.9,4.4,31.4
2020-05-31,AS,18.5,10.3,25.1
2020-05-31,CB,19.3,10.2,28.6
2020-05-31,CE,19.6,16.7,22.4
2020-05-31,CL,19.4,5.4,32.1
2020-05-31,CM,21.6,7.2,34.2
2020-05-31,CN,19.6,4.6,28.2
2020-05-31,CT,19.2,7.6,29.8
2020-05-31,EX,24.1,14.4,34.2
2020-05-31,GA,19.9,10.9,30.6
2020-05-31,IB,20,8.2,28.7
2020-05-31,MC,20.1,6.9,30
2020-05-31,MD,21.3,8.1,33.1
2020-05-31,ML,21.3,19.1,23.4
2020-05-31,NC,20.8,8.6,30.7
2020-05-31,PV,21.3,10.7,30.1
2020-05-31,RI,19.2,10.4,27.8
2020-05-31,VC,20,6.8,32
2020-06-01,AN,20.8,9.4,32.7
2020-06-01,AR,18.8,4.4,30.7
2020-06-01,AS,18.5,8.1,27.3
2020-06-01,CB,19.2,10.9,28.8
2020-06-01,CE,20.1,17.3,23
2020-06-01,CL,18.6,5.3,31.6
2020-06-01,CM,21.2,6,33.3
2020-06-01,CN,19.4,4.4,28.9
2020-06-01,CT,18.9,6.8,28.3
2020-06-01,EX,20.9,10.3,31
2020-06-01,GA,20.1,10.1,31.6
2020-06-01,IB,20.9,8.6,29.8
2020-06-01,MC,21.9,8.1,32.3
2020-06-01,MD,19.4,7.2,30.4
2020-06-01,ML,20.7,17.6,23.8
2020-06-01,NC,20.6,10,30
2020-06-01,PV,21.5,11.8,29.7
2020-06-01,RI,20.5,10.5,31.4
2020-06-01,VC,21.5,10.3,31.2
2020-06-02,AN,21,11.1,33
2020-06-02,AR,19.8,5.1,31.2
2020-06-02,AS,18.6,10.1,26.9
2020-06-02,CB,18.4,9.7,28.4
2020-06-02,CE,20.5,17.6,23.4
2020-06-02,CL,19.9,4.9,31.3
2020-06-02,CM,21.6,6.8,33.5
2020-06-02,CN,19.5,5.9,28.8
2020-06-02,CT,19.3,6.7,29.9
2020-06-02,EX,21.4,9.2,31.1
2020-06-02,GA,20.9,11.5,32.7
2020-06-02,IB,20.8,8.9,29.5
2020-06-02,MC,21.6,8.6,31.6
2020-06-02,MD,21,8.6,31.8
2020-06-02,ML,21.1,17.5,24.8
2020-06-02,NC,20.4,9.7,29.3
2020-06-02,PV,20.1,9.5,29.5
2020-06-02,RI,19.7,12.2,28.2
2020-06-02,VC,21.4,8.7,33.4
2020-06-03,AN,21.7,10.8,34.1
2020-06-03,AR,18.6,4.4,30.9
2020-06-03,AS,17.2,6.6,25
2020-06-03,CB,17.7,6.2,23.8
2020-06-03,CE,21.9,17.5,26.4
2020-06-03,CL,18.2,3.9,29
2020-06-03,CM,20.5,7.3,32.2
2020-06-03,CN,20.5,5.9,30.6
2020-06-03,CT,19.7,8.9,29.3
2020-06-03,EX,21,10,30.3
2020-06-03,GA,18.2,9.5,27.9
2020-06-03,IB,21,10,30.4
2020-06-03,MC,22.6,10.4,34.3
2020-06-03,MD,19.5,7.3,30.2
2020-06-03,ML,22.3,17.7,26.9
2020-06-03,NC,17.5,10.7,25.9
2020-06-03,PV,18.3,12.4,24.4
2020-06-03,RI,18.9,11.4,24.8
2020-06-03,VC,22.4,9,36.8
2020-06-04,AN,20.5,9.6,30.4
2020-06-04,AR,14.8,0.1,23.7
2020-06-04,AS,13,4,19.5
2020-06-04,CB,13.4,3.7,19.9
2020-06-04,CE,22.4,19.4,25.4
2020-06-04,CL,14.1,4.3,26.6
2020-06-04,CM,17.1,7.9,27.4
2020-06-04,CN,20.6,5.2,31.2
2020-06-04,CT,16.1,5.2,26.7
2020-06-04,EX,19.8,10.7,28
2020-06-04,GA,15.2,6.7,25.6
2020-06-04,IB,21.5,10.1,29.7
2020-06-04,MC,23.1,13.3,35.6
2020-06-04,MD,16.9,4.7,26
2020-06-04,ML,22.9,19.5,26.3
2020-06-04,NC,13.7,7.7,21.1
2020-06-04,PV,14.4,7.5,19.7
2020-06-04,RI,14.6,7.3,20.9
2020-06-04,VC,20.2,8.5,31.7
2020-06-05,AN,21.5,8.2,32.3
2020-06-05,AR,16.1,0.2,27.4
2020-06-05,AS,14.3,0.9,24.5
2020-06-05,CB,14.3,1.9,24.3
2020-06-05,CE,22.5,19,26
2020-06-05,CL,15.2,0.8,29.3
2020-06-05,CM,18,4.5,30.5
2020-06-05,CN,20.7,5.9,31.8
2020-06-05,CT,17,3,30.4
2020-06-05,EX,19.6,6.9,30.5
2020-06-05,GA,15.4,2.5,29.6
2020-06-05,IB,20.3,9.5,29.2
2020-06-05,MC,22.1,9.9,32.7
2020-06-05,MD,17.4,3.1,30.6
2020-06-05,ML,23,19.3,26.8
2020-06-05,NC,15.4,7.3,26.1
2020-06-05,PV,16.2,8.9,24.8
2020-06-05,RI,17.8,7.7,26.6
2020-06-05,VC,20.9,5.8,33.4
2020-06-06,AN,21.7,8.7,34.2
2020-06-06,AR,18.1,3.3,30.9
2020-06-06,AS,14.7,5.5,21.5
2020-06-06,CB,15.1,5.5,21.4
2020-06-06,CE,22.2,18.7,25.6
2020-06-06,CL,16.7,2.5,28.1
2020-06-06,CM,19.7,6.7,31.7
2020-06-06,CN,20.9,4.1,30.8
2020-06-06,CT,18.5,7.3,30.3
2020-06-06,EX,19.7,9.2,29.9
2020-06-06,GA,15.9,6.8,27.3
2020-06-06,IB,20.7,8.5,30.9
2020-06-06,MC,23.9,12,33.9
2020-06-06,MD,19,7.4,29.3
2020-06-06,ML,23.8,20.4,27.1
2020-06-06,NC,16.7,5.6,27.6
2020-06-06,PV,16.3,9.5,24.7
2020-06-06,RI,17.1,10,25.6
2020-06-06,VC,22.6,8.1,35.8
2020-06-07,AN,20.7,10.2,31.1
2020-06-07,AR,14.9,0.5,26.1
2020-06-07,AS,11.5,1.6,18.4
2020-06-07,CB,11.7,1,18.7
2020-06-07,CE,21.1,18.1,24.1
2020-06-07,CL,12.8,2,26
2020-06-07,CM,18.8,7.4,27.4
2020-06-07,CN,20.4,7.2,29.7
2020-06-07,CT,16.4,4.1,29.2
2020-06-07,EX,17.9,9.5,27
2020-06-07,GA,14.5,4.4,24.4
2020-06-07,IB,21.7,11.7,30.2
2020-06-07,MC,24,11.6,31.9
2020-06-07,MD,17,5.5,27.1
2020-06-07,ML,22.8,20.2,25.4
2020-06-07,NC,12.1,6.2,18.4
2020-06-07,PV,12.8,7.1,19.9
2020-06-07,RI,11.6,6.2,17
2020-06-07,VC,22.3,6.9,33.3
2020-06-08,AN,19.5,5.6,29.7
2020-06-08,AR,13.3,-1,25.4
2020-06-08,AS,11.5,0.1,19.5
2020-06-08,CB,11.7,1,19.3
2020-06-08,CE,19.6,17.9,21.3
2020-06-08,CL,11.3,0.1,26.6
2020-06-08,CM,16.4,4.1,27.4
2020-06-08,CN,20.2,2.9,30.5
2020-06-08,CT,15,3,26.5
2020-06-08,EX,17.1,6.2,29.1
2020-06-08,GA,13.8,2.5,25.2
2020-06-08,IB,17.5,8.7,25
2020-06-08,MC,20.1,11.1,29.8
2020-06-08,MD,14.7,2.1,25.3
2020-06-08,ML,21.8,19.4,24.2
2020-06-08,NC,12.7,4.5,20.5
2020-06-08,PV,12.8,6.9,19.1
2020-06-08,RI,11.7,4.7,19.6
2020-06-08,VC,17.6,4.3,24.8
2020-06-09,AN,19.7,6.5,32.2
2020-06-09,AR,13.7,-0.5,25.5
2020-06-09,AS,12.9,0.8,19.6
2020-06-09,CB,13,1.4,19.9
2020-06-09,CE,21.3,17.5,25.1
2020-06-09,CL,11.7,-1.3,27.7
2020-06-09,CM,16.1,2.7,28.8
2020-06-09,CN,20.1,6.6,29.8
2020-06-09,CT,15.1,2.8,27
2020-06-09,EX,19.4,5.7,31.3
2020-06-09,GA,14.1,1.7,26.5
2020-06-09,IB,17.7,7.4,26.1
2020-06-09,MC,19.9,7.5,27.9
2020-06-09,MD,14.3,1,26.4
2020-06-09,ML,21.7,18,25.4
2020-06-09,NC,12.9,6.4,20.2
2020-06-09,PV,13.6,5.8,20.5
2020-06-09,RI,11.9,4.5,19.8
2020-06-09,VC,18.5,5.1,28.2
2020-06-10,AN,20.7,8.2,32.9
2020-06-10,AR,14.4,0,26.7
2020-06-10,AS,13.8,3,20.7
2020-06-10,CB,12.4,1.9,20.2
2020-06-10,CE,22.9,19.1,26.8
2020-06-10,CL,13.6,-0.4,28.9
2020-06-10,CM,17.3,3.3,30.4
2020-06-10,CN,19.6,7.9,28.3
2020-06-10,CT,15.5,3,26.9
2020-06-10,EX,20.1,7.4,30.6
2020-06-10,GA,15.1,2.6,29.6
2020-06-10,IB,18.2,6.3,26.8
2020-06-10,MC,20.7,9.1,30
2020-06-10,MD,16.4,1.9,28.2
2020-06-10,ML,22.3,16.6,28
2020-06-10,NC,14.2,5.4,22.3
2020-06-10,PV,14.6,8,20.8
2020-06-10,RI,13.9,3.9,22.3
2020-06-10,VC,18.9,4.7,29
2020-06-11,AN,19.4,7.6,32.8
2020-06-11,AR,16,0.2,27.4
2020-06-11,AS,11.7,1,19.1
2020-06-11,CB,12.7,2.2,20.4
2020-06-11,CE,20.1,17.8,22.5
2020-06-11,CL,13.5,1.6,25.5
2020-06-11,CM,18.3,6.8,28.6
2020-06-11,CN,19.5,8.2,27.5
2020-06-11,CT,16.6,4.3,26.3
2020-06-11,EX,17.2,7.4,26.8
2020-06-11,GA,13.4,5.1,21.7
2020-06-11,IB,21,11,28.2
2020-06-11,MC,22.5,10.9,33.1
2020-06-11,MD,16.8,3.4,26.3
2020-06-11,ML,21.9,19.1,24.6
2020-06-11,NC,14.5,6.3,25.6
2020-06-11,PV,14.3,6.2,21.8
2020-06-11,RI,15.1,7.2,23.6
2020-06-11,VC,22.1,9.7,34.5
2020-06-12,AN,18.5,7,28.2
2020-06-12,AR,14.6,-0.2,26.5
2020-06-12,AS,12.3,1.8,19.7
2020-06-12,CB,12.5,1.7,20.2
2020-06-12,CE,18.4,16.5,20.2
2020-06-12,CL,11,0.6,21.9
2020-06-12,CM,15.1,5.7,24.5
2020-06-12,CN,19.5,7.1,27.4
2020-06-12,CT,18.4,6.7,28.8
2020-06-12,EX,15,4.7,23.9
2020-06-12,GA,13,4.8,19.3
2020-06-12,IB,22.2,10.3,28.9
2020-06-12,MC,22.2,11.8,31
2020-06-12,MD,12.7,0.1,22.4
2020-06-12,ML,21.6,17.9,25.3
2020-06-12,NC,12.6,4.2,21.8
2020-06-12,PV,13.5,4.5,23.1
2020-06-12,RI,11.6,1.8,22.1
2020-06-12,VC,21.7,8.9,30.9
2020-06-13,AN,18.5,6.1,29.4
2020-06-13,AR,15.4,0.1,27.4
2020-06-13,AS,14.2,4,21.8
2020-06-13,CB,14.3,3.6,21.5
2020-06-13,CE,20.7,17.3,24.1
2020-06-13,CL,12.8,2.9,25.1
2020-06-13,CM,16.2,4.1,27.1
2020-06-13,CN,19.7,7.4,29.7
2020-06-13,CT,17.6,4.5,29.2
2020-06-13,EX,16,5.4,26.4
2020-06-13,GA,14,6.1,20.9
2020-06-13,IB,21.6,9.5,28.8
2020-06-13,MC,21.3,9.7,31.3
2020-06-13,MD,14.8,1.9,24.9
2020-06-13,ML,21.6,18.9,24.4
2020-06-13,NC,15.5,6.3,24.9
2020-06-13,PV,15.4,7.8,22.7
2020-06-13,RI,14.5,3.7,23.7
2020-06-13,VC,21.2,5.9,31.4
2020-06-14,AN,20.4,7.5,32.5
2020-06-14,AR,16.6,2,29.8
2020-06-14,AS,14,2.4,21.8
2020-06-14,CB,14.7,2,22.1
2020-06-14,CE,20.7,17.8,23.6
2020-06-14,CL,13.3,0.5,27.3
2020-06-14,CM,18.2,5.3,29.9
2020-06-14,CN,20.6,9.5,28.9
2020-06-14,CT,17.5,4,29
2020-06-14,EX,18.3,6.9,28.2
2020-06-14,GA,14,4,20.6
2020-06-14,IB,20.1,7.6,28.4
2020-06-14,MC,22.3,10.7,32.7
2020-06-14,MD,16.8,4.2,27.6
2020-06-14,ML,22.6,19.4,25.9
2020-06-14,NC,16.9,7.1,27
2020-06-14,PV,16.5,8.1,23.7
2020-06-14,RI,15.6,6.7,24.9
2020-06-14,VC,21,6.2,32.3
2020-06-15,AN,20.9,7.7,35
2020-06-15,AR,18,3.4,30.2
2020-06-15,AS,14.4,2.7,22.3
2020-06-15,CB,15.7,5.2,22.6
2020-06-15,CE,22,18.3,25.7
2020-06-15,CL,14.6,2.1,28.2
2020-06-15,CM,19.4,5.6,32.5
2020-06-15,CN,22.8,9.3,34.9
2020-06-15,CT,19.2,5.8,30.1
2020-06-15,EX,19,6.7,29.3
2020-06-15,GA,15.1,7.2,21.4
2020-06-15,IB,21,9.4,29.4
2020-06-15,MC,23.5,11,34.5
2020-06-15,MD,18.4,5.7,29
2020-06-15,ML,23.3,19.4,27.1
2020-06-15,NC,16.6,8.1,26.8
2020-06-15,PV,16.7,9,23.5
2020-06-15,RI,15.7,7.5,24.9
2020-06-15,VC,21.8,7.3,34.2
2020-06-16,AN,22,11.3,34.4
2020-06-16,AR,16.2,2.4,26
2020-06-16,AS,13.9,5.6,19.4
2020-06-16,CB,14.3,4.8,21.2
2020-06-16,CE,21.9,19.1,24.8
2020-06-16,CL,15.1,5,29.5
2020-06-16,CM,19.7,8.7,30.3
2020-06-16,CN,23.7,8.3,32.2
2020-06-16,CT,16.7,4.7,23.6
2020-06-16,EX,19.9,10.6,29.3
2020-06-16,GA,15.2,8.1,23.6
2020-06-16,IB,21.6,11.3,29.9
2020-06-16,MC,24.1,13.9,33.9
2020-06-16,MD,18.2,4.9,27.9
2020-06-16,ML,23.9,19.7,28.1
2020-06-16,NC,16.7,8.7,26.1
2020-06-16,PV,16.5,10,22.6
2020-06-16,RI,16.2,5.6,24.1
2020-06-16,VC,21.4,9,32.1
2020-06-17,AN,22.1,10,33.6
2020-06-17,AR,15.5,1.5,26.4
2020-06-17,AS,13.7,4,19.9
2020-06-17,CB,14.2,4,20.2
2020-06-17,CE,23,19.6,26.4
2020-06-17,CL,14.2,1.6,28.1
2020-06-17,CM,18.7,8,30
2020-06-17,CN,22.1,6.7,30.2
2020-06-17,CT,17,4.1,26.7
2020-06-17,EX,18.5,7.8,28.3
2020-06-17,GA,14.4,6.3,24.1
2020-06-17,IB,21,10.1,29.1
2020-06-17,MC,22.6,12.3,31.1
2020-06-17,MD,17.4,3.8,28.3
2020-06-17,ML,24.5,20.8,28.3
2020-06-17,NC,15.4,7.3,23.8
2020-06-17,PV,15.2,6,21.8
2020-06-17,RI,14.8,4,23
2020-06-17,VC,20.4,8,29.9
2020-06-18,AN,21.6,7.5,33.9
2020-06-18,AR,16.7,0.9,27.3
2020-06-18,AS,14.4,2.7,21.3
2020-06-18,CB,14.4,2.6,20.8
2020-06-18,CE,24.4,20.5,28.2
2020-06-18,CL,15.4,2.1,30.3
2020-06-18,CM,20.3,6,32.7
2020-06-18,CN,20.8,4.9,30
2020-06-18,CT,17.2,5.8,26.5
2020-06-18,EX,20.4,7.7,31.2
2020-06-18,GA,14.8,4.5,26.7
2020-06-18,IB,22,12.4,29
2020-06-18,MC,23.1,11,31.6
2020-06-18,MD,19,5.4,30.5
2020-06-18,ML,25.9,22.2,29.6
2020-06-18,NC,15.6,5.6,26.3
2020-06-18,PV,15.7,8.2,21.9
2020-06-18,RI,15.4,4.7,24.5
2020-06-18,VC,21,10,28.9
2020-06-19,AN,21.8,8.6,34.2
2020-06-19,AR,18.9,3.5,30.5
2020-06-19,AS,15,2.8,23.1
2020-06-19,CB,15,4.2,24.7
2020-06-19,CE,23.6,18.6,28.5
2020-06-19,CL,16.6,0.9,31.4
2020-06-19,CM,21.7,8.4,33.1
2020-06-19,CN,20.9,6.2,30.5
2020-06-19,CT,18.6,7,27.6
2020-06-19,EX,21.3,8.5,32.5
2020-06-19,GA,15.6,3.8,28.7
2020-06-19,IB,22.1,12,29.1
2020-06-19,MC,23.7,13.7,31.1
2020-06-19,MD,20.6,5.3,32.1
2020-06-19,ML,23.3,19.8,26.8
2020-06-19,NC,17.2,4.8,30.3
2020-06-19,PV,15.8,5.3,27.4
2020-06-19,RI,17.5,7.3,28.1
2020-06-19,VC,22.1,11.4,30.3
2020-06-20,AN,23.5,8.3,37.3
2020-06-20,AR,20.7,5.6,32.8
2020-06-20,AS,16.8,6.1,25.1
2020-06-20,CB,16.5,4.8,28.8
2020-06-20,CE,21,17.1,24.9
2020-06-20,CL,18.4,3,33.6
2020-06-20,CM,22.6,7.9,37.1
2020-06-20,CN,21.1,6.5,29.8
2020-06-20,CT,20.1,7.7,30.5
2020-06-20,EX,23.1,8.2,34.8
2020-06-20,GA,17.3,3.7,30.2
2020-06-20,IB,22,11.3,29.3
2020-06-20,MC,23.8,12,34.2
2020-06-20,MD,21.8,6.9,33.8
2020-06-20,ML,22.3,18.4,26.1
2020-06-20,NC,19.3,7.5,31.5
2020-06-20,PV,17.7,5.1,28.9
2020-06-20,RI,19.5,7.7,30.6
2020-06-20,VC,22.6,9.6,34.2
2020-06-21,AN,25.5,9.6,39.1
2020-06-21,AR,21.6,6.6,34.5
2020-06-21,AS,17.7,6.8,25.8
2020-06-21,CB,17.4,6.7,26.7
2020-06-21,CE,24.8,19.9,29.8
2020-06-21,CL,19.1,3.6,35.5
2020-06-21,CM,24,8.5,37.6
2020-06-21,CN,21.7,12.7,30.7
2020-06-21,CT,21.7,7.3,34.3
2020-06-21,EX,24.1,9.6,37
2020-06-21,GA,18.4,6.7,30.4
2020-06-21,IB,22.9,12.4,31.6
2020-06-21,MC,25.5,13.5,37.4
2020-06-21,MD,23.2,7.5,36.8
2020-06-21,ML,23.9,19.1,28.8
2020-06-21,NC,19.2,7,31.1
2020-06-21,PV,18.2,7.7,27.2
2020-06-21,RI,19.7,9.5,30.6
2020-06-21,VC,23.4,10.1,35.4
2020-06-22,AN,27.1,11.5,41.5
2020-06-22,AR,21.8,9.1,34.1
2020-06-22,AS,19.2,7.5,29.7
2020-06-22,CB,19.4,8.4,30
2020-06-22,CE,23.5,20.9,26.1
2020-06-22,CL,21.3,4.6,39.1
2020-06-22,CM,25.3,9.9,40.6
2020-06-22,CN,22,11.7,31.6
2020-06-22,CT,22.1,8.1,33.6
2020-06-22,EX,27.6,12.1,40.3
2020-06-22,GA,20.9,8.1,38.2
2020-06-22,IB,23.2,11.8,31.5
2020-06-22,MC,24.6,13.4,33.6
2020-06-22,MD,24.8,6.8,38
2020-06-22,ML,23.2,20.4,26
2020-06-22,NC,20.4,9.6,31.5
2020-06-22,PV,20,10.7,29.2
2020-06-22,RI,20.8,8.4,31.3
2020-06-22,VC,24,12,33.9
2020-06-23,AN,27.4,13,42
2020-06-23,AR,22.9,9.8,36.5
2020-06-23,AS,21.5,10.9,33.7
2020-06-23,CB,20.8,8,34.5
2020-06-23,CE,22.9,20.6,25.2
2020-06-23,CL,23.2,6.5,40
2020-06-23,CM,25.9,10.6,41.1
2020-06-23,CN,21.7,11.5,31.1
2020-06-23,CT,22.5,9,33.3
2020-06-23,EX,29.1,13.7,40.4
2020-06-23,GA,22.9,11.5,39.2
2020-06-23,IB,23.1,10.8,31.4
2020-06-23,MC,24,11.1,32.8
2020-06-23,MD,26.8,9.3,39
2020-06-23,ML,23.8,21.3,26.4
2020-06-23,NC,22.3,8,35.7
2020-06-23,PV,21.9,8.1,35.6
2020-06-23,RI,22.1,9.8,35.2
2020-06-23,VC,23.4,11.9,34.5
2020-06-24,AN,26.3,14.4,40.4
2020-06-24,AR,23.5,7.4,35.3
2020-06-24,AS,20.5,11.2,31.1
2020-06-24,CB,21.2,11.3,33.7
2020-06-24,CE,22.9,20.1,25.6
2020-06-24,CL,22.9,10.4,35.9
2020-06-24,CM,25.3,11.3,39.9
2020-06-24,CN,21.3,7.6,30
2020-06-24,CT,22.6,10.8,33.8
2020-06-24,EX,27.9,16.6,39.2
2020-06-24,GA,20.3,11.5,35.6
2020-06-24,IB,23.8,10.8,33.3
2020-06-24,MC,24.5,13.9,33.3
2020-06-24,MD,25.2,12,34.9
2020-06-24,ML,23.1,21.8,24.5
2020-06-24,NC,24.9,10.7,36
2020-06-24,PV,24.2,13.8,36.6
2020-06-24,RI,25.3,12.8,35
2020-06-24,VC,23.3,12.2,33.6
2020-06-25,AN,24.7,13.2,37.2
2020-06-25,AR,22.8,6.4,36.5
2020-06-25,AS,17.4,10,25
2020-06-25,CB,18.5,11.3,24.9
2020-06-25,CE,24.4,20.3,28.6
2020-06-25,CL,21.5,8.9,35.3
2020-06-25,CM,25.5,10.3,37.5
2020-06-25,CN,21,7,30
2020-06-25,CT,22.9,9.3,34.5
2020-06-25,EX,26,14.3,36.9
2020-06-25,GA,19,12.6,30.1
